@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
22.883433,4.719932,0.459954,2.000055,1.448585,1.901571,0.883532,0.186276,0.301369,0.189839,0.266725,0.439186,0.45796,0.304574,0.292728,0.194751,0.324861,0.125673,0.116387,0.092291,0.265149,0.085035,0.255245,0.288119,0.072776,0.177959,0.037174,0.06324,0.320848,0.287485,0.153266,0.272937,0.577532,0.272937,0.153266,0.287485,0.320848,0.06324,0.037174,0.177959,0.072776,0.288119,0.255245,0.085035,0.265149,0.092291,0.116387,0.125673,0.324861,0.194751,0.292728,0.304574,0.45796,0.439186,0.266725,0.189839,0.301369,0.186276,0.883532,1.901571,1.448585,2.000055,0.459954,4.719932,0.605428,standing
23.09562,2.156843,1.568584,1.356859,2.462434,2.291293,1.728542,0.171398,0.714971,0.614163,0.373981,0.278631,0.23226,0.024788,0.21842,0.109246,0.048717,0.09747,0.284079,0.349584,0.058387,0.330427,0.133716,0.12575,0.20634,0.141139,0.33491,0.155183,0.195666,0.04179,0.149159,0.23466,0.015338,0.23466,0.149159,0.04179,0.195666,0.155183,0.33491,0.141139,0.20634,0.12575,0.133716,0.330427,0.058387,0.349584,0.284079,0.09747,0.048717,0.109246,0.21842,0.024788,0.23226,0.278631,0.373981,0.614163,0.714971,0.171398,1.728542,2.291293,2.462434,1.356859,1.568584,2.156843,0.66024,standing
18.439164,2.885158,1.71219,2.155857,0.614058,1.003107,0.929203,0.474461,0.36784,0.994604,0.681496,0.35896,0.481885,0.127968,0.32199,0.543672,0.152959,0.084416,0.131735,0.273929,0.555939,0.496507,0.341482,0.345983,0.080993,0.334776,0.129734,0.260985,0.359679,0.309814,0.323761,0.290878,0.089757,0.290878,0.323761,0.309814,0.359679,0.260985,0.129734,0.334776,0.080993,0.345983,0.341482,0.496507,0.555939,0.273929,0.131735,0.084416,0.152959,0.543672,0.32199,0.127968,0.481885,0.35896,0.681496,0.994604,0.36784,0.474461,0.929203,1.003107,0.614058,2.155857,1.71219,2.885158,0.518731,standing
17.498988,2.818574,0.779282,0.778316,0.21407,1.063341,1.845346,1.088353,0.468109,0.614483,0.530778,0.405725,0.180162,0.128396,0.317116,0.321808,0.289358,0.239028,0.203337,0.236776,0.063089,0.446476,0.479893,0.238726,0.369106,0.39705,0.296591,0.191029,0.418874,0.376687,0.396948,0.438356,0.152031,0.438356,0.396948,0.376687,0.418874,0.191029,0.296591,0.39705,0.369106,0.238726,0.479893,0.446476,0.063089,0.236776,0.203337,0.239028,0.289358,0.321808,0.317116,0.128396,0.180162,0.405725,0.530778,0.614483,0.468109,1.088353,1.845346,1.063341,0.21407,0.778316,0.779282,2.818574,0.487799,standing
15.931841,0.935882,1.278405,0.285695,1.117971,1.62176,0.310034,0.517021,0.521086,0.352894,0.220943,0.284729,0.390305,0.604772,0.349199,0.163137,0.05665,0.468435,0.328435,0.109566,0.149986,0.39218,0.333334,0.43092,0.286154,0.097473,0.294087,0.091952,0.140069,0.169768,0.413245,0.340818,0.080883,0.340818,0.413245,0.169768,0.140069,0.091952,0.294087,0.097473,0.286154,0.43092,0.333334,0.39218,0.149986,0.109566,0.328435,0.468435,0.05665,0.163137,0.349199,0.604772,0.390305,0.284729,0.220943,0.352894,0.521086,0.517021,0.310034,1.62176,1.117971,0.285695,1.278405,0.935882,0.446306,standing
12.431834,0.933941,0.525005,1.261593,0.358028,0.831243,0.45808,0.321947,0.315237,0.576063,0.161312,0.248839,0.155998,0.418323,0.033288,0.23591,0.307976,0.516641,0.077457,0.398432,0.301433,0.385238,0.049986,0.057695,0.074258,0.10832,0.19465,0.113682,0.412917,0.319154,0.137748,0.177016,0.344714,0.177016,0.137748,0.319154,0.412917,0.113682,0.19465,0.10832,0.074258,0.057695,0.049986,0.385238,0.301433,0.398432,0.077457,0.516641,0.307976,0.23591,0.033288,0.418323,0.155998,0.248839,0.161312,0.576063,0.315237,0.321947,0.45808,0.831243,0.358028,1.261593,0.525005,0.933941,0.313573,standing
15.670741,2.301698,2.16471,1.561443,1.780596,0.556233,0.334339,0.919761,0.338197,0.07505,0.03689,0.208164,0.214603,0.162191,0.169946,0.419418,0.35789,0.157353,0.054421,0.21442,0.239774,0.245022,0.284169,0.223412,0.112102,0.231745,0.102439,0.311133,0.179206,0.301695,0.258891,0.217827,0.20219,0.217827,0.258891,0.301695,0.179206,0.311133,0.102439,0.231745,0.112102,0.223412,0.284169,0.245022,0.239774,0.21442,0.054421,0.157353,0.35789,0.419418,0.169946,0.162191,0.214603,0.208164,0.03689,0.07505,0.338197,0.919761,0.334339,0.556233,1.780596,1.561443,2.16471,2.301698,0.501944,standing
16.859988,1.698167,2.374436,2.475941,0.608224,2.118822,1.41979,0.145458,0.934466,0.181228,0.253644,0.326968,0.231506,0.297474,0.425464,0.090311,0.254224,0.355344,0.066735,0.379447,0.182578,0.197285,0.098028,0.195786,0.068584,0.300502,0.154837,0.238173,0.165782,0.321548,0.404552,0.353223,0.459383,0.353223,0.404552,0.321548,0.165782,0.238173,0.154837,0.300502,0.068584,0.195786,0.098028,0.197285,0.182578,0.379447,0.066735,0.355344,0.254224,0.090311,0.425464,0.297474,0.231506,0.326968,0.253644,0.181228,0.934466,0.145458,1.41979,2.118822,0.608224,2.475941,2.374436,1.698167,0.617289,standing
28.733357,9.893112,1.655976,3.204699,3.894898,2.664428,2.061059,1.816894,0.607943,0.582181,0.099586,0.287166,0.421012,0.069765,0.30225,0.271831,0.130181,0.078865,0.224807,0.26081,0.153388,0.061963,0.462621,0.1771,0.09998,0.37649,0.082328,0.178496,0.130714,0.277045,0.310374,0.192828,0.000585,0.192828,0.310374,0.277045,0.130714,0.178496,0.082328,0.37649,0.09998,0.1771,0.462621,0.061963,0.153388,0.26081,0.224807,0.078865,0.130181,0.271831,0.30225,0.069765,0.421012,0.287166,0.099586,0.582181,0.607943,1.816894,2.061059,2.664428,3.894898,3.204699,1.655976,9.893112,1.063875,standing
16.644141,1.007912,0.923404,0.564199,1.456184,0.277524,0.69866,0.68605,0.12757,0.755827,0.294453,0.13305,0.418178,0.150512,0.271681,0.295389,0.354809,0.126264,0.165,0.247254,0.11308,0.129456,0.364341,0.120287,0.12346,0.441307,0.28264,0.152946,0.088986,0.207353,0.267306,0.303759,0.521836,0.303759,0.267306,0.207353,0.088986,0.152946,0.28264,0.441307,0.12346,0.120287,0.364341,0.129456,0.11308,0.247254,0.165,0.126264,0.354809,0.295389,0.271681,0.150512,0.418178,0.13305,0.294453,0.755827,0.12757,0.68605,0.69866,0.277524,1.456184,0.564199,0.923404,1.007912,0.418301,standing
17.142711,0.864734,1.473648,0.94442,0.986501,1.058302,0.378622,0.039958,0.05584,0.352002,0.249832,0.390341,0.193846,0.120312,0.169686,0.222852,0.182567,0.057596,0.380751,0.158956,0.1163,0.193456,0.197579,0.053031,0.288969,0.298916,0.27023,0.167773,0.309932,0.22254,0.103211,0.179662,0.256278,0.179662,0.103211,0.22254,0.309932,0.167773,0.27023,0.298916,0.288969,0.053031,0.197579,0.193456,0.1163,0.158956,0.380751,0.057596,0.182567,0.222852,0.169686,0.120312,0.193846,0.390341,0.249832,0.352002,0.05584,0.039958,0.378622,1.058302,0.986501,0.94442,1.473648,0.864734,0.432418,standing
14.264589,1.466932,1.986688,1.050008,1.622929,0.351455,0.572421,0.30162,0.574202,0.032794,0.349204,0.06584,0.245718,0.253329,0.183218,0.226192,0.198129,0.218236,0.237965,0.043873,0.102852,0.136488,0.25433,0.273282,0.218262,0.128799,0.338738,0.337514,0.342729,0.143534,0.083143,0.139829,0.021859,0.139829,0.083143,0.143534,0.342729,0.337514,0.338738,0.128799,0.218262,0.273282,0.25433,0.136488,0.102852,0.043873,0.237965,0.218236,0.198129,0.226192,0.183218,0.253329,0.245718,0.06584,0.349204,0.032794,0.574202,0.30162,0.572421,0.351455,1.622929,1.050008,1.986688,1.466932,0.419965,standing
16.790849,1.505218,0.554401,0.978441,0.643097,0.987399,0.653796,0.401084,0.537356,0.242497,0.218325,0.484113,0.280822,0.136037,0.05664,0.072499,0.105543,0.281128,0.314596,0.152283,0.18135,0.349046,0.235662,0.047787,0.148611,0.068139,0.084083,0.267912,0.424865,0.196804,0.325253,0.174752,0.047456,0.174752,0.325253,0.196804,0.424865,0.267912,0.084083,0.068139,0.148611,0.047787,0.235662,0.349046,0.18135,0.152283,0.314596,0.281128,0.105543,0.072499,0.05664,0.136037,0.280822,0.484113,0.218325,0.242497,0.537356,0.401084,0.653796,0.987399,0.643097,0.978441,0.554401,1.505218,0.450658,standing
13.086007,0.599936,0.645171,0.48575,0.589491,0.205635,0.440777,0.313094,0.014588,0.414184,0.20905,0.169754,0.139418,0.378299,0.15837,0.114233,0.326544,0.22722,0.226562,0.115783,0.145194,0.319862,0.33729,0.121319,0.065266,0.292523,0.119775,0.34168,0.120112,0.154803,0.116693,0.175715,0.140972,0.175715,0.116693,0.154803,0.120112,0.34168,0.119775,0.292523,0.065266,0.121319,0.33729,0.319862,0.145194,0.115783,0.226562,0.22722,0.326544,0.114233,0.15837,0.378299,0.139418,0.169754,0.20905,0.414184,0.014588,0.313094,0.440777,0.205635,0.589491,0.48575,0.645171,0.599936,0.31652,standing
18.981362,0.473925,2.118008,1.639463,0.904564,1.075642,0.263237,0.510187,0.235943,0.436477,0.163541,0.226023,0.188649,0.1034,0.385793,0.460629,0.518399,0.235913,0.1202,0.190738,0.112853,0.207396,0.192695,0.192025,0.35146,0.23089,0.376433,0.12361,0.168657,0.268235,0.145217,0.121406,0.068391,0.121406,0.145217,0.268235,0.168657,0.12361,0.376433,0.23089,0.35146,0.192025,0.192695,0.207396,0.112853,0.190738,0.1202,0.235913,0.518399,0.460629,0.385793,0.1034,0.188649,0.226023,0.163541,0.436477,0.235943,0.510187,0.263237,1.075642,0.904564,1.639463,2.118008,0.473925,0.449599,standing
14.924994,0.964017,2.66533,1.30598,0.803684,1.010473,0.403114,0.488822,0.752788,0.519174,0.186305,0.201169,0.18349,0.187937,0.09899,0.477265,0.253193,0.296785,0.285037,0.380095,0.262203,0.044663,0.36563,0.280304,0.497217,0.607955,0.234554,0.150502,0.179113,0.303236,0.42136,0.430834,0.035864,0.430834,0.42136,0.303236,0.179113,0.150502,0.234554,0.607955,0.497217,0.280304,0.36563,0.044663,0.262203,0.380095,0.285037,0.296785,0.253193,0.477265,0.09899,0.187937,0.18349,0.201169,0.186305,0.519174,0.752788,0.488822,0.403114,1.010473,0.803684,1.30598,2.66533,0.964017,0.441646,standing
16.835731,0.475733,1.27807,1.879375,0.791084,0.484853,1.057525,0.537314,0.131915,0.147047,0.158672,0.058641,0.211997,0.076794,0.298249,0.244328,0.440539,0.306689,0.37535,0.047723,0.204398,0.203839,0.232191,0.170072,0.091752,0.252518,0.305203,0.38883,0.260778,0.075839,0.089131,0.154256,0.10963,0.154256,0.089131,0.075839,0.260778,0.38883,0.305203,0.252518,0.091752,0.170072,0.232191,0.203839,0.204398,0.047723,0.37535,0.306689,0.440539,0.244328,0.298249,0.076794,0.211997,0.058641,0.158672,0.147047,0.131915,0.537314,1.057525,0.484853,0.791084,1.879375,1.27807,0.475733,0.440841,standing
16.921027,1.180429,2.043077,2.181348,0.725174,1.555071,0.76275,0.485234,0.348479,0.151623,0.228691,0.312847,0.252249,0.318469,0.29185,0.217241,0.265177,0.272632,0.576606,0.395008,0.179532,0.138275,0.133138,0.363327,0.44583,0.118817,0.206088,0.435954,0.372531,0.194501,0.297519,0.115659,0.034787,0.115659,0.297519,0.194501,0.372531,0.435954,0.206088,0.118817,0.44583,0.363327,0.133138,0.138275,0.179532,0.395008,0.576606,0.272632,0.265177,0.217241,0.29185,0.318469,0.252249,0.312847,0.228691,0.151623,0.348479,0.485234,0.76275,1.555071,0.725174,2.181348,2.043077,1.180429,0.562595,standing
15.297923,1.046426,1.41792,0.400574,0.322249,0.583875,0.235939,0.294505,0.226584,0.340731,0.355948,0.357211,0.177552,0.175279,0.199212,0.408905,0.183569,0.062277,0.168941,0.111494,0.264069,0.414292,0.030513,0.064495,0.203826,0.094456,0.122517,0.109277,0.023131,0.26171,0.22733,0.285263,0.385576,0.285263,0.22733,0.26171,0.023131,0.109277,0.122517,0.094456,0.203826,0.064495,0.030513,0.414292,0.264069,0.111494,0.168941,0.062277,0.183569,0.408905,0.199212,0.175279,0.177552,0.357211,0.355948,0.340731,0.226584,0.294505,0.235939,0.583875,0.322249,0.400574,1.41792,1.046426,0.352467,standing
23.282061,4.071333,1.130848,0.332286,1.438048,2.097602,0.140547,0.606427,0.620144,0.437467,0.25391,0.307072,0.354954,0.172764,0.136294,0.203809,0.065197,0.396123,0.162461,0.207026,0.227209,0.099838,0.352873,0.270071,0.074036,0.160524,0.349959,0.054588,0.409455,0.299532,0.41765,0.48572,0.0667,0.48572,0.41765,0.299532,0.409455,0.054588,0.349959,0.160524,0.074036,0.270071,0.352873,0.099838,0.227209,0.207026,0.162461,0.396123,0.065197,0.203809,0.136294,0.172764,0.354954,0.307072,0.25391,0.437467,0.620144,0.606427,0.140547,2.097602,1.438048,0.332286,1.130848,4.071333,0.609865,standing
25.730228,5.476611,4.269165,1.270907,1.955786,1.984917,1.27546,0.587398,0.507534,0.275788,0.260698,0.117495,0.31935,0.209095,0.40426,0.316232,0.067201,0.151388,0.142433,0.376088,0.222501,0.12736,0.307195,0.238678,0.41938,0.112539,0.356969,0.268085,0.277044,0.067143,0.167029,0.04103,0.379676,0.04103,0.167029,0.067143,0.277044,0.268085,0.356969,0.112539,0.41938,0.238678,0.307195,0.12736,0.222501,0.376088,0.142433,0.151388,0.067201,0.316232,0.40426,0.209095,0.31935,0.117495,0.260698,0.275788,0.507534,0.587398,1.27546,1.984917,1.955786,1.270907,4.269165,5.476611,0.751165,standing
28.838761,3.338536,3.800731,2.016322,1.369386,1.650145,1.39597,0.712063,0.464424,0.538972,0.35637,0.504434,0.515639,0.505674,0.432317,0.180408,0.299474,0.212959,0.020726,0.088339,0.272304,0.054697,0.034696,0.230135,0.123092,0.182663,0.555213,0.460581,0.168615,0.252992,0.226491,0.271939,0.184552,0.271939,0.226491,0.252992,0.168615,0.460581,0.555213,0.182663,0.123092,0.230135,0.034696,0.054697,0.272304,0.088339,0.020726,0.212959,0.299474,0.180408,0.432317,0.505674,0.515639,0.504434,0.35637,0.538972,0.464424,0.712063,1.39597,1.650145,1.369386,2.016322,3.800731,3.338536,0.746011,standing
30.36639,4.175598,2.021185,0.471284,3.943796,2.261035,0.323214,0.186235,0.302827,1.010128,0.610605,0.226477,0.370571,0.538155,0.429949,0.480394,0.26701,0.194002,0.310306,0.225574,0.166278,0.170793,0.243862,0.299316,0.223318,0.144414,0.10162,0.228755,0.614193,0.239643,0.13951,0.536656,0.305736,0.536656,0.13951,0.239643,0.614193,0.228755,0.10162,0.144414,0.223318,0.299316,0.243862,0.170793,0.166278,0.225574,0.310306,0.194002,0.26701,0.480394,0.429949,0.538155,0.370571,0.226477,0.610605,1.010128,0.302827,0.186235,0.323214,2.261035,3.943796,0.471284,2.021185,4.175598,0.737865,standing
30.868764,3.637436,4.000898,3.507137,0.127072,1.081674,2.062008,1.240561,1.134601,0.669845,0.540747,0.304377,0.544819,0.592516,0.506807,0.188043,0.271231,0.161804,0.145108,0.201349,0.124831,0.029761,0.183295,0.397208,0.185855,0.198027,0.274171,0.256225,0.236252,0.400741,0.227649,0.260279,0.633892,0.260279,0.227649,0.400741,0.236252,0.256225,0.274171,0.198027,0.185855,0.397208,0.183295,0.029761,0.124831,0.201349,0.145108,0.161804,0.271231,0.188043,0.506807,0.592516,0.544819,0.304377,0.540747,0.669845,1.134601,1.240561,2.062008,1.081674,0.127072,3.507137,4.000898,3.637436,0.802472,standing
21.188863,1.837568,1.805182,2.403953,1.466621,1.488987,0.866369,0.86924,0.649821,0.28542,0.594906,0.326757,0.555525,0.627193,0.19744,0.273735,0.094639,0.118759,0.284629,0.164994,0.366411,0.448447,0.075039,0.296848,0.11065,0.318398,0.109406,0.469938,0.261164,0.185332,0.192709,0.369899,0.051645,0.369899,0.192709,0.185332,0.261164,0.469938,0.109406,0.318398,0.11065,0.296848,0.075039,0.448447,0.366411,0.164994,0.284629,0.118759,0.094639,0.273735,0.19744,0.627193,0.555525,0.326757,0.594906,0.28542,0.649821,0.86924,0.866369,1.488987,1.466621,2.403953,1.805182,1.837568,0.63583,standing
18.775828,0.868298,2.624538,0.729203,0.459127,0.324788,1.041479,1.322207,0.834125,1.044586,0.705714,0.464675,0.494057,0.133552,0.180501,0.350599,0.280447,0.400385,0.536042,0.283586,0.13936,0.041325,0.381404,0.317333,0.177798,0.350243,0.324573,0.188368,0.357392,0.26493,0.275532,0.186597,0.119546,0.186597,0.275532,0.26493,0.357392,0.188368,0.324573,0.350243,0.177798,0.317333,0.381404,0.041325,0.13936,0.283586,0.536042,0.400385,0.280447,0.350599,0.180501,0.133552,0.494057,0.464675,0.705714,1.044586,0.834125,1.322207,1.041479,0.324788,0.459127,0.729203,2.624538,0.868298,0.50815,standing
17.408209,1.909479,0.509478,1.11005,1.726577,1.239212,0.619838,0.476687,0.268681,0.329595,0.376122,0.055949,0.324684,0.210165,0.109555,0.159295,0.219545,0.098697,0.27418,0.17792,0.206376,0.222384,0.336609,0.256099,0.204148,0.516732,0.266143,0.297729,0.139671,0.276773,0.168451,0.12598,0.700703,0.12598,0.168451,0.276773,0.139671,0.297729,0.266143,0.516732,0.204148,0.256099,0.336609,0.222384,0.206376,0.17792,0.27418,0.098697,0.219545,0.159295,0.109555,0.210165,0.324684,0.055949,0.376122,0.329595,0.268681,0.476687,0.619838,1.239212,1.726577,1.11005,0.509478,1.909479,0.472402,standing
22.709888,2.809326,1.395067,0.822757,0.527431,2.091307,1.561751,0.757048,0.116865,0.485822,0.056595,0.301554,0.328072,0.232529,0.384373,0.151552,0.335686,0.251987,0.011517,0.27799,0.219148,0.283035,0.045677,0.262642,0.112947,0.069158,0.22198,0.138172,0.168192,0.319193,0.176142,0.209763,0.102929,0.209763,0.176142,0.319193,0.168192,0.138172,0.22198,0.069158,0.112947,0.262642,0.045677,0.283035,0.219148,0.27799,0.011517,0.251987,0.335686,0.151552,0.384373,0.232529,0.328072,0.301554,0.056595,0.485822,0.116865,0.757048,1.561751,2.091307,0.527431,0.822757,1.395067,2.809326,0.592421,standing
16.777231,1.946857,0.219746,2.977329,0.609213,1.907298,0.542761,1.066414,0.664654,0.341596,0.473278,0.431027,0.379458,0.279165,0.30029,0.207702,0.317913,0.205589,0.087265,0.2552,0.130576,0.171805,0.245094,0.260222,0.348554,0.416381,0.289266,0.219042,0.209063,0.247502,0.376359,0.518379,0.063612,0.518379,0.376359,0.247502,0.209063,0.219042,0.289266,0.416381,0.348554,0.260222,0.245094,0.171805,0.130576,0.2552,0.087265,0.205589,0.317913,0.207702,0.30029,0.279165,0.379458,0.431027,0.473278,0.341596,0.664654,1.066414,0.542761,1.907298,0.609213,2.977329,0.219746,1.946857,0.446208,standing
17.496392,1.826378,2.356858,1.318971,0.31618,1.517877,0.697773,0.950936,0.163711,0.393804,0.364645,0.33847,0.21049,0.163874,0.480107,0.326514,0.26697,0.235986,0.03213,0.222897,0.270048,0.159458,0.062635,0.173848,0.412604,0.155578,0.089878,0.24475,0.486901,0.257255,0.153589,0.022622,0.402579,0.022622,0.153589,0.257255,0.486901,0.24475,0.089878,0.155578,0.412604,0.173848,0.062635,0.159458,0.270048,0.222897,0.03213,0.235986,0.26697,0.326514,0.480107,0.163874,0.21049,0.33847,0.364645,0.393804,0.163711,0.950936,0.697773,1.517877,0.31618,1.318971,2.356858,1.826378,0.489766,standing
20.877898,1.689108,3.068407,1.854481,1.217644,1.920284,0.825914,1.145559,1.208489,0.198352,0.200258,0.844596,0.339753,0.359029,0.147207,0.323219,0.381583,0.05057,0.049752,0.093606,0.223457,0.1157,0.178012,0.349881,0.368391,0.170674,0.138902,0.30257,0.250235,0.122172,0.474504,0.157768,0.15034,0.157768,0.474504,0.122172,0.250235,0.30257,0.138902,0.170674,0.368391,0.349881,0.178012,0.1157,0.223457,0.093606,0.049752,0.05057,0.381583,0.323219,0.147207,0.359029,0.339753,0.844596,0.200258,0.198352,1.208489,1.145559,0.825914,1.920284,1.217644,1.854481,3.068407,1.689108,0.593018,standing
23.513449,2.239405,3.474768,3.90996,0.898815,1.973344,2.046339,1.169971,1.970805,0.805916,1.968211,2.266931,1.709344,1.808025,1.409919,1.12876,0.789174,0.084982,0.338867,0.576014,0.717159,0.935293,0.986151,0.272984,0.696721,0.719968,0.534563,0.317119,0.378391,0.636429,0.804993,0.364178,0.111056,0.364178,0.804993,0.636429,0.378391,0.317119,0.534563,0.719968,0.696721,0.272984,0.986151,0.935293,0.717159,0.576014,0.338867,0.084982,0.789174,1.12876,1.409919,1.808025,1.709344,2.266931,1.968211,0.805916,1.970805,1.169971,2.046339,1.973344,0.898815,3.90996,3.474768,2.239405,1.056908,standing
136.952664,27.05142,12.340914,12.724687,18.55521,15.823506,7.871306,4.477956,3.617245,3.591317,1.473354,1.725927,4.96147,2.160601,1.436394,2.430461,2.463157,2.128007,1.115258,2.3632,2.26439,1.552267,1.835468,1.791747,1.96728,1.825543,1.752628,2.397171,2.162501,1.916967,1.793567,1.801601,1.708016,1.801601,1.793567,1.916967,2.162501,2.397171,1.752628,1.825543,1.96728,1.791747,1.835468,1.552267,2.26439,2.3632,1.115258,2.128007,2.463157,2.430461,1.436394,2.160601,4.96147,1.725927,1.473354,3.591317,3.617245,4.477956,7.871306,15.823506,18.55521,12.724687,12.340914,27.05142,4.197635,running
145.331097,14.429067,18.179311,9.312349,21.315022,14.605021,7.53276,2.25861,2.302562,1.720983,3.51636,2.562992,2.324452,1.938549,2.197677,1.090988,1.174735,1.685526,1.786737,1.415284,0.922651,1.12934,0.938505,0.864322,1.078624,1.216522,0.944465,1.039529,1.134801,0.876531,0.770386,0.97039,0.429848,0.97039,0.770386,0.876531,1.134801,1.039529,0.944465,1.216522,1.078624,0.864322,0.938505,1.12934,0.922651,1.415284,1.786737,1.685526,1.174735,1.090988,2.197677,1.938549,2.324452,2.562992,3.51636,1.720983,2.302562,2.25861,7.53276,14.605021,21.315022,9.312349,18.179311,14.429067,4.531344,running
302.757311,146.705897,52.883531,28.099377,50.92434,19.752076,24.51636,28.180301,12.914835,12.954828,10.494455,4.680894,4.351843,5.114311,4.725451,3.640259,3.702605,5.844516,3.545742,3.571708,3.461018,2.42365,3.031653,2.729318,3.516982,2.633003,3.410053,3.103457,3.032596,2.856237,2.634159,2.981111,2.014341,2.981111,2.634159,2.856237,3.032596,3.103457,3.410053,2.633003,3.516982,2.729318,3.031653,2.42365,3.461018,3.571708,3.545742,5.844516,3.702605,3.640259,4.725451,5.114311,4.351843,4.680894,10.494455,12.954828,12.914835,28.180301,24.51636,19.752076,50.92434,28.099377,52.883531,146.705897,12.052644,running
377.140804,79.520221,45.089785,31.279573,35.114252,49.079603,53.923335,17.537636,14.122444,4.714615,6.523316,12.541129,13.601877,7.673775,5.46126,12.32631,5.388951,8.183444,5.075068,5.841679,7.477456,3.322621,7.241321,4.827561,7.460757,3.205614,8.592909,5.714793,6.620282,7.970739,5.359667,8.688902,4.530848,8.688902,5.359667,7.970739,6.620282,5.714793,8.592909,3.205614,7.460757,4.827561,7.241321,3.322621,7.477456,5.841679,5.075068,8.183444,5.388951,12.32631,5.46126,7.673775,13.601877,12.541129,6.523316,4.714615,14.122444,17.537636,53.923335,49.079603,35.114252,31.279573,45.089785,79.520221,13.169455,running
518.031244,54.903675,7.204278,22.733691,19.82073,22.407853,7.075229,4.801095,2.674591,5.875844,6.074237,2.315869,1.479206,3.991218,3.467832,1.71267,2.008841,3.008372,2.373067,2.198845,1.598969,1.941813,1.224269,1.384864,1.499317,1.413865,1.217729,1.529777,1.106326,1.155063,0.972999,1.203969,0.551952,1.203969,0.972999,1.155063,1.106326,1.529777,1.217729,1.413865,1.499317,1.384864,1.224269,1.941813,1.598969,2.198845,2.373067,3.008372,2.008841,1.71267,3.467832,3.991218,1.479206,2.315869,6.074237,5.875844,2.674591,4.801095,7.075229,22.407853,19.82073,22.733691,7.204278,54.903675,10.399137,running
514.054515,62.189896,17.055928,48.495984,31.548665,17.345187,7.887077,22.397059,15.564159,3.682833,5.841605,6.74277,3.260773,0.765526,1.623417,4.007941,4.000868,3.231177,2.331197,1.547048,1.030783,1.130131,1.444679,1.741827,1.250361,1.116494,1.340206,1.39046,0.851179,0.871433,1.242813,1.155424,0.909087,1.155424,1.242813,0.871433,0.851179,1.39046,1.340206,1.116494,1.250361,1.741827,1.444679,1.130131,1.030783,1.547048,2.331197,3.231177,4.000868,4.007941,1.623417,0.765526,3.260773,6.74277,5.841605,3.682833,15.564159,22.397059,7.887077,17.345187,31.548665,48.495984,17.055928,62.189896,12.040028,running
529.691121,39.618364,40.19381,30.767648,17.808868,26.335014,23.224154,6.110362,2.664297,3.903016,1.833324,2.419623,1.134634,0.94195,0.507325,0.827021,1.077172,0.97754,1.291375,1.139406,0.836496,0.525705,0.881101,0.598162,0.835205,0.834918,1.379765,0.740337,0.654886,0.565816,0.469673,0.500666,0.929586,0.500666,0.469673,0.565816,0.654886,0.740337,1.379765,0.834918,0.835205,0.598162,0.881101,0.525705,0.836496,1.139406,1.291375,0.97754,1.077172,0.827021,0.507325,0.94195,1.134634,2.419623,1.833324,3.903016,2.664297,6.110362,23.224154,26.335014,17.808868,30.767648,40.19381,39.618364,10.973916,running
